,Manufacturer,Model,Engine size,Fuel type,Year of manufacture,Mileage,Price
17293,ford,focus,1.0,hybrid,1991.0,16000.0,5404.0
17294,desconocido,passat,1.8,diesel,2013.0,67072.0,21172.0
17295,bmw,z4,2.2,petrol,2000.0,152357.0,5224.0
17296,ford,desconocido,1.8,hybrid,2000.0,163619.0,4637.0
17297,vw,polo,1.4,petrol,2006.0,137080.0,4512.0
17298,ford,fiesta,1.0,petrol,1999.0,143259.0,2217.0
17299,desconocido,mondeo,1.8,diesel,1989.0,370903.0,285.0
17300,ford,focus,1.4,petrol,2011.0,80125.0,13611.0
17301,toyota,rav4,2.0,hybrid,2010.0,61586.0,25230.0
17302,vw,polo,1.2,petrol,1984.0,295836.0,234.0
17303,vw,golf,1.6,petrol,2003.0,128944.0,4998.0
17304,toyota,prius,1.0,hybrid,0.0,77175.0,12798.0
17305,ford,mondeo,1.4,petrol,2013.0,35441.0,20512.0
17306,vw,passat,1.6,diesel,2003.0,165405.0,4863.0
17307,bmw,z4,2.2,petrol,2010.0,83759.0,17177.0
17308,toyota,prius,1.4,hybrid,1986.0,190982.0,1333.0
17309,bmw,x3,3.0,diesel,2004.0,82088.0,14997.0
17310,ford,mondeo,2.0,desconocido,2012.0,56130.0,21216.0
17311,ford,mondeo,1.8,diesel,2005.0,112707.0,8502.0
17312,vw,passat,1.8,diesel,0.0,75650.0,6020.0
17313,ford,mondeo,1.6,diesel,2009.0,95277.0,11904.0
17314,toyota,rav4,2.4,hybrid,1994.0,224071.0,2607.0
17315,ford,fiesta,1.2,hybrid,2007.0,69936.0,8560.0
17316,vw,golf,1.4,petrol,2017.0,31275.0,23260.0
17317,ford,focus,2.0,hybrid,2011.0,80742.0,19439.0
17318,bmw,m5,4.0,petrol,1995.0,212450.0,5429.0
17319,ford,mondeo,1.6,diesel,1990.0,94945.0,3362.0
17320,vw,polo,1.2,petrol,2020.0,15406.0,24216.0
17321,bmw,m5,5.0,petrol,2002.0,62327.0,31655.0
17322,ford,focus,1.6,petrol,2000.0,160726.0,3767.0
17323,ford,focus,1.0,petrol,1999.0,174118.0,0.0
17324,vw,passat,2.0,petrol,2015.0,79637.0,22310.0
17325,vw,golf,1.6,petrol,1996.0,143654.0,2788.0
17326,ford,fiesta,0.0,petrol,2013.0,61399.0,12159.0
17327,vw,polo,2.0,petrol,2006.0,60897.0,9383.0
17328,toyota,prius,1.8,hybrid,1993.0,153200.0,3322.0
17329,ford,fiesta,1.2,petrol,2016.0,46368.0,15118.0
17330,toyota,yaris,1.2,petrol,2015.0,56186.0,15401.0
17331,toyota,prius,1.8,hybrid,2013.0,97869.0,19372.0
17332,vw,polo,1.2,desconocido,1992.0,265312.0,533.0
17333,vw,golf,1.6,hybrid,2020.0,14871.0,39936.0
17334,porsche,911,3.0,petrol,1990.0,154165.0,6583.0
17335,ford,focus,1.8,petrol,1997.0,197905.0,2378.0
17336,ford,desconocido,1.4,diesel,2011.0,64968.0,15828.0
17337,vw,passat,1.6,diesel,2014.0,71476.0,20720.0
17338,porsche,718 cayman,2.0,petrol,2020.0,17696.0,58225.0
17339,ford,focus,2.0,diesel,1998.0,224210.0,2226.0
17340,vw,passat,2.0,diesel,2002.0,109562.0,7938.0
17341,toyota,yaris,0.0,hybrid,2011.0,88140.0,0.0
17342,ford,focus,1.0,desconocido,2000.0,100316.0,0.0
17343,vw,golf,1.2,diesel,2013.0,47867.0,15684.0
17344,toyota,prius,1.4,hybrid,2016.0,11125.0,36074.0
17345,toyota,rav4,2.2,hybrid,1997.0,58058.0,11379.0
17346,ford,fiesta,1.4,petrol,2005.0,134879.0,4185.0
17347,vw,golf,0.0,diesel,1989.0,185931.0,0.0
17348,toyota,rav4,2.0,hybrid,2000.0,63666.0,12779.0
17349,bmw,m5,5.0,petrol,2006.0,82539.0,36069.0
17350,vw,golf,1.4,diesel,1997.0,146274.0,2865.0
17351,vw,polo,1.0,petrol,2007.0,48488.0,7672.0
17352,toyota,rav4,2.2,petrol,2005.0,103331.0,11823.0
17353,toyota,yaris,1.4,hybrid,2011.0,0.0,12894.0
17354,vw,golf,1.6,petrol,2018.0,39785.0,25283.0
17355,vw,polo,2.0,petrol,2018.0,54138.0,21807.0
17356,vw,passat,1.8,diesel,2006.0,43995.0,15373.0
17357,toyota,rav4,2.2,hybrid,1990.0,166824.0,3155.0
17358,toyota,prius,1.8,hybrid,1987.0,282580.0,701.0
17359,vw,passat,1.6,petrol,1993.0,200520.0,1757.0
17360,vw,polo,1.6,petrol,2010.0,76372.0,9886.0
17361,bmw,m5,4.0,petrol,0.0,170493.0,7320.0
17362,ford,focus,1.0,diesel,2018.0,39052.0,25096.0
17363,vw,passat,1.6,diesel,0.0,13581.0,43852.0
17364,bmw,m5,4.4,petrol,2004.0,148756.0,17915.0
17365,porsche,911,0.0,petrol,2019.0,31754.0,93121.0
17366,ford,mondeo,2.0,diesel,1990.0,154598.0,2367.0
17367,porsche,911,3.5,petrol,2014.0,37676.0,81290.0
17368,ford,mondeo,2.0,diesel,2005.0,143353.0,7052.0
17369,vw,passat,1.6,diesel,2008.0,78673.0,13226.0
17370,toyota,prius,1.8,hybrid,2005.0,157987.0,7106.0
17371,ford,mondeo,1.4,diesel,1998.0,138298.0,0.0
17372,ford,fiesta,1.2,petrol,1994.0,124978.0,2011.0
17373,vw,passat,2.0,diesel,2011.0,97110.0,15856.0
17374,ford,fiesta,1.4,petrol,2010.0,102276.0,7498.0
17375,vw,golf,1.2,desconocido,2011.0,6000.0,16573.0
17376,ford,desconocido,1.0,petrol,2018.0,45424.0,15861.0
17377,vw,passat,1.6,diesel,2013.0,67941.0,0.0
17378,ford,focus,1.4,diesel,2006.0,74797.0,10620.0
17379,vw,polo,0.0,petrol,1997.0,116775.0,2686.0
17380,vw,passat,0.0,desconocido,1993.0,265985.0,1016.0
17381,bmw,z4,2.4,petrol,2005.0,104157.0,11102.0
17382,vw,passat,0.0,petrol,1993.0,234467.0,1374.0
17383,bmw,z4,2.4,petrol,1991.0,195560.0,2074.0
17384,desconocido,rav4,2.0,petrol,2012.0,80307.0,21191.0
17385,porsche,911,3.0,petrol,2004.0,128845.0,20522.0
17386,ford,mondeo,1.8,diesel,1990.0,193027.0,0.0
17387,toyota,yaris,1.2,petrol,2003.0,97892.0,5204.0
17388,vw,golf,2.0,petrol,0.0,84812.0,15113.0
17389,ford,focus,1.6,diesel,1999.0,0.0,1587.0
17390,ford,focus,1.8,petrol,1993.0,188323.0,0.0
17391,vw,passat,1.8,diesel,0.0,273568.0,719.0
17392,vw,passat,2.0,diesel,2014.0,54423.0,25891.0
17393,ford,fiesta,1.0,petrol,2019.0,3580.0,21438.0
17394,ford,desconocido,1.6,diesel,2012.0,50008.0,19722.0
17395,ford,fiesta,1.4,petrol,1989.0,101480.0,1859.0
17396,toyota,yaris,1.4,desconocido,2016.0,48440.0,22402.0
17397,porsche,718 cayman,0.0,petrol,2017.0,45115.0,40686.0
17398,ford,focus,1.6,diesel,1998.0,149227.0,3806.0
17399,bmw,z4,3.0,petrol,2004.0,94410.0,12468.0
17400,porsche,911,3.0,desconocido,1999.0,179580.0,9686.0
17401,bmw,desconocido,2.2,petrol,2012.0,81446.0,19946.0
17402,toyota,yaris,1.2,petrol,2006.0,33159.0,9726.0
17403,ford,focus,1.6,petrol,1997.0,118279.0,4332.0
17404,toyota,prius,1.4,hybrid,2018.0,0.0,0.0
17405,ford,fiesta,1.4,petrol,2010.0,81535.0,0.0
17406,vw,passat,1.6,diesel,1995.0,207850.0,1976.0
17407,vw,passat,0.0,diesel,1997.0,176298.0,3323.0
17408,toyota,prius,1.4,hybrid,2005.0,59492.0,13044.0
17409,toyota,rav4,2.2,hybrid,1992.0,253039.0,1676.0
17410,toyota,prius,1.0,hybrid,1988.0,211410.0,1075.0
17411,toyota,rav4,2.0,petrol,0.0,36196.0,44839.0
17412,toyota,rav4,2.2,hybrid,2006.0,93874.0,16247.0
17413,bmw,z4,3.0,desconocido,0.0,158678.0,5068.0
17414,ford,focus,1.8,petrol,1994.0,213633.0,1694.0
17415,toyota,yaris,1.2,hybrid,2008.0,105038.0,8271.0
17416,ford,fiesta,1.0,petrol,2016.0,52054.0,13322.0
17417,vw,polo,1.2,petrol,1992.0,264764.0,536.0
17418,toyota,yaris,1.2,hybrid,2012.0,39028.0,16820.0
17419,toyota,prius,1.4,hybrid,2019.0,20663.0,41851.0
17420,ford,focus,1.8,petrol,1997.0,117966.0,4606.0
17421,ford,fiesta,1.0,petrol,2017.0,70921.0,12600.0
17422,vw,passat,1.4,diesel,2003.0,79251.0,0.0
17423,vw,passat,1.6,diesel,2021.0,16773.0,46078.0
17424,ford,focus,1.0,diesel,1992.0,127216.0,2404.0
17425,ford,focus,1.4,hybrid,2007.0,0.0,12770.0
17426,vw,polo,1.6,diesel,1999.0,154187.0,2765.0
17427,ford,focus,1.6,petrol,1987.0,185960.0,1277.0
17428,toyota,yaris,1.0,hybrid,2012.0,49317.0,14422.0
17429,ford,fiesta,1.4,desconocido,1987.0,186774.0,818.0
17430,vw,golf,2.0,petrol,1992.0,141208.0,2435.0
17431,toyota,prius,1.8,hybrid,2014.0,28062.0,32621.0
17432,vw,passat,1.8,petrol,1995.0,136530.0,3650.0
17433,vw,polo,2.0,petrol,2003.0,103528.0,5714.0
17434,ford,mondeo,0.0,diesel,1995.0,175366.0,2322.0
17435,vw,desconocido,1.6,diesel,2013.0,15857.0,27165.0
17436,toyota,yaris,1.2,hybrid,2012.0,41455.0,16577.0
17437,ford,focus,2.0,diesel,2019.0,15760.0,43304.0
17438,ford,focus,2.0,diesel,2017.0,31257.0,34757.0
17439,ford,fiesta,1.4,petrol,2001.0,164245.0,2522.0
17440,vw,polo,1.2,petrol,1995.0,177403.0,1437.0
17441,desconocido,desconocido,1.4,hybrid,1992.0,235881.0,1332.0
17442,porsche,cayenne,3.5,petrol,2003.0,113176.0,15705.0
17443,vw,polo,1.2,petrol,2013.0,51169.0,12331.0
17444,vw,passat,1.6,diesel,1999.0,138498.0,4645.0
17445,toyota,prius,1.8,hybrid,2009.0,106226.0,13953.0
17446,ford,focus,1.8,diesel,2007.0,0.0,13963.0
17447,bmw,x3,2.0,diesel,1995.0,165205.0,3537.0
17448,toyota,prius,1.4,hybrid,2019.0,31457.0,39376.0
17449,vw,passat,2.0,petrol,2020.0,20864.0,44883.0
17450,toyota,prius,1.0,hybrid,1993.0,147961.0,2584.0
17451,ford,focus,1.6,diesel,2000.0,171751.0,3605.0
17452,ford,focus,2.0,petrol,2002.0,73489.0,9342.0
17453,vw,polo,2.0,petrol,2007.0,92501.0,8084.0
17454,vw,golf,1.6,hybrid,1987.0,238189.0,808.0
17455,vw,golf,1.4,petrol,1993.0,203705.0,1282.0
17456,toyota,prius,1.8,hybrid,2020.0,12911.0,52902.0
17457,porsche,cayenne,4.0,desconocido,2011.0,89821.0,33969.0
17458,vw,passat,1.4,petrol,2014.0,44568.0,21933.0
17459,toyota,yaris,1.0,hybrid,2012.0,64300.0,13107.0
17460,ford,focus,1.4,petrol,2001.0,64875.0,7744.0
17461,vw,polo,1.6,petrol,2020.0,0.0,29571.0
17462,desconocido,mondeo,1.8,diesel,1990.0,182860.0,1769.0
17463,ford,focus,1.6,diesel,2018.0,16385.0,36112.0
17464,ford,mondeo,1.6,hybrid,1989.0,279102.0,744.0
17465,toyota,rav4,1.8,hybrid,2010.0,97728.0,18661.0
17466,toyota,rav4,2.4,petrol,0.0,48714.0,11229.0
17467,ford,fiesta,1.2,petrol,2004.0,134263.0,3643.0
17468,toyota,yaris,1.2,petrol,2007.0,92775.0,7051.0
17469,vw,polo,1.0,desconocido,1987.0,180712.0,748.0
17470,toyota,prius,1.0,hybrid,2002.0,149279.0,4659.0
17471,ford,mondeo,1.6,diesel,1988.0,44818.0,4111.0
17472,vw,passat,2.0,diesel,2017.0,21663.0,38415.0
17473,vw,golf,1.6,petrol,2001.0,195467.0,2512.0
17474,vw,passat,1.8,diesel,1988.0,263570.0,790.0
17475,vw,passat,1.6,petrol,1999.0,125270.0,4910.0
17476,desconocido,desconocido,1.2,petrol,1988.0,0.0,1308.0
17477,porsche,cayenne,3.0,petrol,2004.0,156321.0,11039.0
17478,ford,desconocido,1.4,diesel,2013.0,46940.0,20098.0
17479,vw,desconocido,1.6,petrol,1991.0,183777.0,1203.0
17480,toyota,rav4,2.2,hybrid,2006.0,64222.0,19922.0
17481,vw,polo,1.0,petrol,2010.0,63155.0,8536.0
17482,vw,polo,1.4,petrol,1993.0,159437.0,1580.0
17483,toyota,rav4,1.8,hybrid,2006.0,0.0,17594.0
17484,vw,desconocido,1.6,petrol,2021.0,20346.0,29097.0
17485,ford,mondeo,1.4,hybrid,2004.0,111177.0,8110.0
17486,toyota,yaris,1.0,petrol,1997.0,165892.0,1864.0
17487,vw,passat,1.4,desconocido,2005.0,40114.0,12984.0
17488,desconocido,mondeo,2.0,diesel,2019.0,26619.0,40409.0
17489,vw,passat,1.6,diesel,2015.0,45854.0,26111.0
17490,vw,passat,2.0,diesel,2000.0,120673.0,6385.0
17491,ford,fiesta,1.4,desconocido,2003.0,143337.0,3423.0
17492,vw,passat,1.6,diesel,1987.0,140700.0,0.0
17493,ford,focus,2.0,hybrid,2013.0,44703.0,28089.0
17494,toyota,yaris,1.0,hybrid,2007.0,101926.0,7227.0
17495,ford,focus,1.6,diesel,2014.0,48732.0,22924.0
17496,bmw,x3,2.4,desconocido,2012.0,79812.0,22123.0
17497,ford,fiesta,1.4,petrol,2015.0,54056.0,14562.0
17498,ford,fiesta,1.2,petrol,2018.0,29466.0,19098.0
17499,toyota,rav4,2.2,hybrid,0.0,0.0,37124.0
17500,toyota,rav4,2.4,hybrid,1998.0,212982.0,3761.0
17501,vw,passat,1.8,diesel,2002.0,164198.0,4875.0
17502,vw,passat,1.4,petrol,0.0,220630.0,1374.0
17503,ford,fiesta,1.0,petrol,2003.0,130770.0,3198.0
17504,vw,desconocido,1.6,diesel,1990.0,186424.0,1708.0
17505,vw,passat,1.6,diesel,1994.0,146484.0,3120.0
17506,ford,mondeo,2.0,hybrid,2003.0,122566.0,8314.0
17507,vw,polo,1.0,petrol,2022.0,0.0,26572.0
17508,vw,desconocido,2.0,petrol,2014.0,55549.0,16553.0
17509,ford,focus,1.4,petrol,2014.0,59499.0,19079.0
17510,toyota,prius,1.0,hybrid,2019.0,18095.0,35872.0
17511,vw,passat,1.6,diesel,2000.0,84527.0,7450.0
17512,toyota,rav4,2.2,hybrid,2005.0,96063.0,14962.0
17513,ford,mondeo,1.4,diesel,2014.0,48345.0,21299.0
17514,ford,fiesta,1.4,petrol,2003.0,72885.0,5785.0
17515,vw,golf,1.4,diesel,2006.0,92867.0,7864.0
17516,vw,golf,1.4,diesel,2011.0,79555.0,12051.0
17517,ford,fiesta,1.2,desconocido,2005.0,0.0,3317.0
17518,toyota,rav4,2.2,hybrid,2001.0,141647.0,8083.0
17519,ford,focus,0.0,petrol,1993.0,256045.0,1076.0
17520,toyota,prius,1.0,hybrid,2016.0,31274.0,27275.0
17521,bmw,x3,2.0,petrol,1996.0,173343.0,3361.0
17522,vw,passat,2.0,desconocido,2017.0,49032.0,32710.0
17523,porsche,cayenne,4.0,petrol,2006.0,92627.0,23857.0
17524,ford,focus,1.6,diesel,1989.0,132028.0,2398.0
17525,ford,mondeo,1.8,petrol,2012.0,35959.0,21692.0
17526,vw,passat,1.8,petrol,0.0,88797.0,10192.0
17527,vw,polo,2.0,petrol,2000.0,0.0,2865.0
17528,bmw,z4,2.0,petrol,1991.0,189995.0,1988.0
17529,vw,passat,1.6,diesel,2022.0,7156.0,51829.0
17530,vw,golf,1.8,petrol,1994.0,228331.0,1246.0
17531,toyota,prius,1.8,hybrid,1989.0,314650.0,590.0
17532,vw,passat,1.4,petrol,1992.0,241231.0,1065.0
17533,vw,passat,1.4,diesel,2018.0,30316.0,32718.0
17534,vw,golf,1.8,petrol,2016.0,34144.0,24266.0
17535,vw,polo,1.0,petrol,2001.0,188179.0,1783.0
17536,toyota,desconocido,2.0,hybrid,2013.0,71968.0,28773.0
17537,ford,mondeo,1.4,diesel,1995.0,189990.0,2047.0
17538,ford,mondeo,1.4,diesel,2001.0,259523.0,1630.0
17539,vw,passat,2.0,petrol,0.0,138662.0,9000.0
17540,bmw,m5,4.4,petrol,1993.0,79164.0,14559.0
17541,vw,passat,2.0,diesel,2004.0,91497.0,10353.0
17542,vw,passat,2.0,diesel,1992.0,211198.0,0.0
17543,toyota,rav4,2.2,hybrid,1991.0,223774.0,2049.0
17544,ford,fiesta,1.2,petrol,2002.0,44555.0,6011.0
17545,bmw,x3,2.0,petrol,2021.0,12946.0,55439.0
17546,toyota,yaris,1.0,hybrid,2000.0,177804.0,2470.0
17547,ford,fiesta,1.2,petrol,2018.0,37927.0,18178.0
17548,toyota,prius,1.4,hybrid,1997.0,179851.0,3057.0
17549,ford,fiesta,1.4,petrol,1999.0,131744.0,2876.0
17550,vw,polo,1.4,petrol,2009.0,50531.0,10242.0
17551,bmw,x3,3.0,diesel,1990.0,233271.0,1707.0
17552,vw,passat,1.6,diesel,2013.0,52429.0,21939.0
17553,vw,passat,1.8,diesel,1996.0,178460.0,2895.0
17554,vw,golf,1.8,petrol,2001.0,151092.0,3884.0
17555,vw,polo,1.0,petrol,0.0,92735.0,6970.0
17556,porsche,718 cayman,2.4,petrol,2014.0,68632.0,31404.0
17557,ford,fiesta,1.2,petrol,1995.0,183623.0,1327.0
17558,ford,focus,1.4,petrol,1991.0,179523.0,1649.0
17559,vw,passat,2.0,diesel,2018.0,3481.0,45228.0
17560,vw,polo,2.0,petrol,2016.0,34986.0,21448.0
17561,vw,polo,0.0,petrol,2010.0,59475.0,8743.0
17562,toyota,yaris,1.0,petrol,2006.0,73308.0,6895.0
17563,ford,focus,1.8,petrol,1999.0,151704.0,4027.0
17564,porsche,911,2.6,petrol,1987.0,184446.0,3885.0
17565,vw,golf,0.0,petrol,2017.0,38433.0,26659.0
17566,ford,focus,2.0,petrol,2005.0,216836.0,3613.0
17567,toyota,prius,1.8,hybrid,2014.0,57279.0,27336.0
17568,toyota,prius,1.8,hybrid,2013.0,104200.0,18493.0
17569,vw,passat,1.4,diesel,1995.0,101346.0,0.0
17570,ford,mondeo,1.6,hybrid,2018.0,27370.0,38478.0
17571,bmw,m5,4.4,petrol,2005.0,24910.0,45518.0
17572,ford,fiesta,1.0,petrol,2008.0,116176.0,4997.0
17573,toyota,prius,1.0,hybrid,2020.0,0.0,0.0
17574,bmw,x3,3.0,diesel,2010.0,92960.0,0.0
17575,ford,focus,0.0,petrol,2017.0,42774.0,25871.0
17576,ford,focus,1.4,desconocido,2012.0,51575.0,17559.0
17577,vw,polo,2.0,petrol,1990.0,179715.0,1303.0
17578,toyota,rav4,1.8,hybrid,2010.0,53616.0,25189.0
17579,vw,desconocido,1.6,diesel,1996.0,101495.0,5053.0
17580,toyota,prius,1.4,hybrid,2012.0,81197.0,17990.0
17581,bmw,x3,2.4,petrol,2018.0,21492.0,47468.0
17582,vw,passat,1.8,petrol,2012.0,71948.0,18260.0
17583,ford,focus,1.8,petrol,2002.0,111485.0,6753.0
17584,vw,golf,1.2,diesel,2017.0,49736.0,20241.0
17585,toyota,rav4,2.2,hybrid,0.0,60485.0,20413.0
17586,bmw,m5,5.0,petrol,2020.0,30426.0,127826.0
17587,toyota,prius,1.8,hybrid,2003.0,112559.0,8920.0
17588,toyota,prius,1.8,hybrid,1989.0,208300.0,0.0
17589,ford,fiesta,1.0,petrol,2016.0,14662.0,0.0
17590,ford,focus,0.0,petrol,2009.0,107208.0,11119.0
17591,toyota,rav4,2.2,hybrid,2008.0,105965.0,16995.0
17592,ford,focus,1.0,diesel,2005.0,127163.0,5723.0
17593,vw,golf,1.6,petrol,1993.0,178512.0,0.0
17594,ford,mondeo,1.4,hybrid,1999.0,167057.0,3717.0
17595,vw,passat,1.6,desconocido,2006.0,87696.0,10870.0
17596,ford,focus,1.0,petrol,2001.0,194108.0,2393.0
17597,ford,mondeo,1.8,petrol,1985.0,325163.0,325.0
17598,vw,polo,1.2,diesel,1985.0,240128.0,443.0
17599,ford,fiesta,1.2,petrol,1997.0,169238.0,1715.0
17600,bmw,z4,2.2,petrol,2012.0,99838.0,17497.0
17601,ford,focus,2.0,diesel,1999.0,121124.0,5686.0
17602,toyota,prius,1.8,hybrid,2013.0,62298.0,24758.0
17603,ford,focus,2.0,diesel,2019.0,20567.0,42184.0
17604,ford,fiesta,1.4,petrol,2002.0,98797.0,4512.0
17605,vw,golf,1.6,petrol,2002.0,35999.0,8899.0
17606,vw,passat,2.0,petrol,2020.0,27843.0,43161.0
17607,toyota,yaris,1.4,petrol,2003.0,46615.0,7936.0
17608,desconocido,polo,1.6,petrol,2020.0,18869.0,27442.0
17609,ford,focus,2.0,hybrid,2008.0,85898.0,15353.0
17610,ford,fiesta,1.2,petrol,2000.0,137712.0,2714.0
17611,bmw,z4,2.2,petrol,2014.0,56146.0,26969.0
17612,toyota,yaris,1.0,petrol,1998.0,197850.0,1514.0
17613,vw,passat,2.0,diesel,1989.0,244465.0,1063.0
17614,toyota,rav4,2.2,hybrid,2003.0,174303.0,0.0
17615,vw,polo,0.0,petrol,2017.0,31072.0,18167.0
17616,ford,mondeo,0.0,diesel,1987.0,270155.0,658.0
17617,ford,mondeo,1.8,petrol,2001.0,128501.0,5492.0
17618,toyota,yaris,1.2,hybrid,0.0,134746.0,4128.0
17619,toyota,yaris,1.4,hybrid,2015.0,48378.0,0.0
17620,toyota,prius,1.8,hybrid,1997.0,92128.0,6948.0
17621,toyota,rav4,1.8,desconocido,2016.0,32270.0,42763.0
17622,ford,fiesta,1.4,petrol,1990.0,222035.0,731.0
17623,toyota,rav4,1.8,hybrid,2021.0,12333.0,66671.0
17624,toyota,prius,1.4,hybrid,2010.0,0.0,12556.0
17625,toyota,prius,1.4,hybrid,2011.0,134211.0,11339.0
17626,ford,fiesta,1.0,petrol,2018.0,0.0,17672.0
17627,bmw,x3,2.0,desconocido,2006.0,120878.0,10527.0
17628,ford,focus,1.6,petrol,2005.0,59026.0,11227.0
17629,ford,fiesta,1.4,petrol,2005.0,107681.0,5161.0
17630,vw,passat,2.0,diesel,1999.0,148400.0,4794.0
17631,bmw,m5,5.0,petrol,1996.0,156054.0,10551.0
17632,vw,polo,2.0,desconocido,2009.0,0.0,6466.0
17633,porsche,718 cayman,2.4,petrol,2016.0,54785.0,39260.0
17634,toyota,yaris,1.2,hybrid,0.0,181241.0,1442.0
17635,vw,golf,1.6,petrol,1992.0,242687.0,0.0
17636,toyota,rav4,2.4,hybrid,1998.0,135406.0,7266.0
17637,toyota,prius,1.0,hybrid,2008.0,108616.0,9557.0
17638,bmw,x3,2.4,diesel,2011.0,56864.0,25310.0
17639,vw,desconocido,1.4,diesel,2011.0,111661.0,8054.0
17640,ford,focus,2.0,petrol,1996.0,288892.0,1018.0
17641,toyota,prius,1.0,hybrid,2018.0,23326.0,32604.0
17642,toyota,prius,1.0,hybrid,2016.0,20514.0,28982.0
17643,toyota,prius,1.0,hybrid,2018.0,44898.0,28742.0
17644,toyota,yaris,1.0,hybrid,2006.0,107434.0,6491.0
17645,bmw,x3,3.0,petrol,2009.0,67257.0,22044.0
17646,toyota,rav4,2.0,hybrid,2013.0,77371.0,27737.0
17647,toyota,rav4,2.2,petrol,2008.0,114397.0,13294.0
17648,bmw,m5,5.0,desconocido,1987.0,210472.0,3624.0
17649,ford,fiesta,1.4,petrol,2018.0,31762.0,20357.0
17650,vw,golf,1.2,hybrid,2017.0,40374.0,24494.0
17651,ford,mondeo,1.8,diesel,2022.0,3684.0,52969.0
17652,vw,polo,2.0,diesel,1999.0,156249.0,3039.0
17653,ford,focus,2.0,petrol,2014.0,38588.0,25961.0
17654,vw,passat,0.0,petrol,0.0,0.0,26394.0
17655,ford,focus,1.0,diesel,1999.0,72913.0,5701.0
17656,porsche,718 cayman,2.4,petrol,1989.0,149657.0,3240.0
17657,vw,passat,2.0,diesel,1997.0,269496.0,1436.0
17658,bmw,z4,3.0,petrol,2016.0,23931.0,43638.0
17659,toyota,yaris,1.2,petrol,0.0,26881.0,23988.0
17660,ford,fiesta,1.4,petrol,2002.0,151301.0,3001.0
17661,ford,mondeo,1.4,hybrid,1999.0,198225.0,2842.0
17662,ford,mondeo,1.4,diesel,1993.0,247798.0,1065.0
17663,toyota,prius,1.8,hybrid,2009.0,67079.0,18377.0
17664,toyota,prius,1.4,hybrid,2018.0,30154.0,37114.0
17665,toyota,yaris,1.2,petrol,1985.0,249347.0,438.0
17666,ford,focus,1.4,petrol,2011.0,38895.0,17750.0
17667,toyota,prius,1.0,hybrid,2014.0,56365.0,20494.0
17668,ford,focus,1.4,petrol,2004.0,76874.0,8728.0
17669,toyota,rav4,2.2,hybrid,2005.0,38567.0,21882.0
17670,ford,mondeo,1.4,diesel,1990.0,186473.0,1512.0
17671,toyota,prius,1.0,hybrid,2019.0,33575.0,32872.0
17672,vw,polo,1.2,petrol,2015.0,39438.0,0.0
17673,vw,golf,1.6,petrol,1991.0,126939.0,2281.0
17674,toyota,rav4,2.4,hybrid,1988.0,185607.0,2457.0
17675,vw,golf,1.6,petrol,1998.0,151801.0,2981.0
17676,ford,mondeo,2.0,diesel,1994.0,0.0,1906.0
17677,toyota,yaris,1.0,petrol,1997.0,134521.0,2409.0
17678,toyota,yaris,1.2,hybrid,2013.0,70547.0,14726.0
17679,ford,mondeo,2.0,hybrid,1990.0,224247.0,1478.0
17680,ford,fiesta,1.2,diesel,1992.0,153413.0,1472.0
17681,toyota,yaris,1.2,hybrid,1992.0,109082.0,2762.0
17682,ford,fiesta,1.4,petrol,2008.0,47012.0,9542.0
17683,ford,mondeo,2.0,diesel,1995.0,167918.0,2956.0
17684,toyota,rav4,1.8,hybrid,2005.0,103255.0,12841.0
17685,bmw,desconocido,3.0,petrol,1995.0,199133.0,2934.0
17686,vw,golf,1.6,petrol,2004.0,149323.0,4538.0
17687,ford,fiesta,1.2,petrol,1996.0,205912.0,1167.0
17688,porsche,718 cayman,2.4,petrol,2014.0,28829.0,40180.0
17689,ford,focus,1.0,hybrid,2015.0,36939.0,23778.0
17690,bmw,m5,4.4,petrol,2005.0,99910.0,27965.0
17691,vw,polo,1.4,petrol,2003.0,77575.0,5751.0
17692,vw,polo,1.6,petrol,2009.0,90591.0,8375.0
17693,ford,focus,1.4,petrol,1991.0,171201.0,1771.0
17694,bmw,z4,2.4,petrol,0.0,14143.0,0.0
17695,vw,polo,1.4,diesel,1986.0,88541.0,1801.0
17696,ford,fiesta,1.0,petrol,1990.0,209075.0,694.0
17697,ford,fiesta,0.0,petrol,0.0,91552.0,9164.0
17698,toyota,rav4,2.4,petrol,2003.0,80865.0,12691.0
17699,bmw,x3,0.0,diesel,2011.0,60703.0,24693.0
17700,vw,passat,2.0,diesel,2008.0,0.0,15363.0
17701,vw,polo,1.0,petrol,2003.0,0.0,2933.0
17702,toyota,rav4,2.2,hybrid,1994.0,98654.0,7052.0
17703,ford,focus,1.6,petrol,1992.0,147109.0,2472.0
17704,toyota,yaris,1.4,hybrid,1992.0,331468.0,416.0
17705,bmw,m5,4.0,petrol,2013.0,98350.0,45971.0
17706,toyota,prius,1.4,hybrid,2007.0,50288.0,15800.0
17707,ford,focus,1.8,diesel,2001.0,138010.0,5398.0
17708,ford,focus,1.0,petrol,2018.0,9998.0,28131.0
17709,ford,fiesta,1.2,petrol,2011.0,0.0,9634.0
17710,toyota,prius,1.0,hybrid,2017.0,0.0,29692.0
17711,ford,focus,1.6,petrol,1998.0,98754.0,5359.0
17712,toyota,prius,1.8,hybrid,1998.0,128605.0,5649.0
17713,toyota,yaris,0.0,petrol,2014.0,62236.0,14967.0
